Number of classes: 3
Elapsed time: 0:05:07.703494
Mini-batch size: 400
Number of epochs: 19
Learning rate: 0.01
Subset: small
------------------------------------
Testing accuracy: 0.3928571343421936
Training accuracy: 0.5553470849990845
------------------------------------
cost history,	validation history
5.884541034698486,	0.39393940567970276
3.8885934352874756,	0.5151515007019043
4.29192590713501,	0.5151515007019043
3.7189512252807617,	0.4545454680919647
3.6748316287994385,	0.42424243688583374
3.53279185295105,	0.4848484992980957
3.456131935119629,	0.4848484992980957
2.9393973350524902,	0.4848484992980957
3.5523104667663574,	0.4848484992980957
3.5440685749053955,	0.4545454680919647
3.2642996311187744,	0.3636363744735718
2.6562838554382324,	0.39393940567970276
2.7126786708831787,	0.42424243688583374
2.3992152214050293,	0.4545454680919647
2.603609800338745,	0.4545454680919647
2.7025511264801025,	0.3636363744735718
2.33256196975708,	0.3636363744735718
2.4788291454315186,	0.4545454680919647
2.1739702224731445,	0.4848484992980957
1.9270663261413574,	0.4848484992980957
2.195333480834961,	0.4848484992980957
1.9000577926635742,	0.4545454680919647
1.7106750011444092,	0.39393940567970276
1.7415648698806763,	0.3636363744735718
1.6467455625534058,	0.4545454680919647
1.9924050569534302,	0.4545454680919647
1.8471843004226685,	0.4545454680919647
1.781345009803772,	0.39393940567970276
1.6078920364379883,	0.3333333432674408
1.5230687856674194,	0.3333333432674408
1.3457756042480469,	0.4545454680919647
1.7202155590057373,	0.4848484992980957
1.4326894283294678,	0.4848484992980957
1.5343163013458252,	0.4848484992980957
1.3016880750656128,	0.4545454680919647
1.3071517944335938,	0.39393940567970276
1.10059654712677,	0.39393940567970276
